Compiler Name                         | Name
gnatppc1120                           | powerpc gnat 11.2.0
gnatppc1210                           | powerpc gnat 12.1.0
gnatppc1220                           | powerpc gnat 12.2.0
ppc64clang                            | powerpc64 clang (trunk)
cppc64clang                           | powerpc64 clang (trunk)
gnatppc641210                         | powerpc64 gnat 12.1.0
gnatppc641220                         | powerpc64 gnat 12.2.0
gnatppc64le1120                       | powerpc64le gnat 11.2.0
gnatppc64le1210                       | powerpc64le gnat 12.1.0
gnatppc64le1220                       | powerpc64le gnat 12.2.0
ppci055                               | ppci 0.5.5
gdcriscv1220                          | riscv32 12.2.0
gdcriscv641220                        | riscv64 12.2.0
gnatriscv64103                        | riscv64 gnat 10.3.0-2 (Alire)
gnatriscv64112                        | riscv64 gnat 11.2.0-3 (Alire)
r100                                  | rustc 1.0.0
r110                                  | rustc 1.1.0
r1100                                 | rustc 1.10.0
r1110                                 | rustc 1.11.0
r1120                                 | rustc 1.12.0
r1130                                 | rustc 1.13.0
r1140                                 | rustc 1.14.0
r1151                                 | rustc 1.15.1
r1160                                 | rustc 1.16.0
r1170                                 | rustc 1.17.0
r1180                                 | rustc 1.18.0
r1190                                 | rustc 1.19.0
r120                                  | rustc 1.2.0
r1200                                 | rustc 1.20.0
r1210                                 | rustc 1.21.0
r1220                                 | rustc 1.22.0
r1230                                 | rustc 1.23.0
r1240                                 | rustc 1.24.0
r1250                                 | rustc 1.25.0
r1260                                 | rustc 1.26.0
r1270                                 | rustc 1.27.0
r1271                                 | rustc 1.27.1
r1280                                 | rustc 1.28.0
r1290                                 | rustc 1.29.0
r130                                  | rustc 1.3.0
r1300                                 | rustc 1.30.0
r1310                                 | rustc 1.31.0
r1320                                 | rustc 1.32.0
r1330                                 | rustc 1.33.0
r1340                                 | rustc 1.34.0
r1350                                 | rustc 1.35.0
r1360                                 | rustc 1.36.0
r1370                                 | rustc 1.37.0
r1380                                 | rustc 1.38.0
r1390                                 | rustc 1.39.0
r140                                  | rustc 1.4.0
r1400                                 | rustc 1.40.0
r1410                                 | rustc 1.41.0
r1420                                 | rustc 1.42.0
r1430                                 | rustc 1.43.0
r1440                                 | rustc 1.44.0
r1450                                 | rustc 1.45.0
r1452                                 | rustc 1.45.2
r1460                                 | rustc 1.46.0
r1470                                 | rustc 1.47.0
r1480                                 | rustc 1.48.0
r1490                                 | rustc 1.49.0
r150                                  | rustc 1.5.0
r1500                                 | rustc 1.50.0
r1510                                 | rustc 1.51.0
r1520                                 | rustc 1.52.0
r1530                                 | rustc 1.53.0
r1540                                 | rustc 1.54.0
r1550                                 | rustc 1.55.0
r1560                                 | rustc 1.56.0
r1570                                 | rustc 1.57.0
r1580                                 | rustc 1.58.0
r1590                                 | rustc 1.59.0
r160                                  | rustc 1.6.0
r1600                                 | rustc 1.60.0
r1610                                 | rustc 1.61.0
r1620                                 | rustc 1.62.0
r1630                                 | rustc 1.63.0
r1640                                 | rustc 1.64.0
r1650                                 | rustc 1.65.0
r1660                                 | rustc 1.66.0
r1670                                 | rustc 1.67.0
r1680                                 | rustc 1.68.0
r170                                  | rustc 1.7.0
r180                                  | rustc 1.8.0
r190                                  | rustc 1.9.0
beta                                  | rustc beta
nightly                               | rustc nightly
rustccggcc-master                     | rustc-cg-gcc (master)
gccs390x1120                          | s390x gcc 11.2.0
cgccs390x112                          | s390x gcc 11.2.0
s390xg1210                            | s390x gcc 12.1.0
cs390xg1210                           | s390x gcc 12.1.0
s390xg1220                            | s390x gcc 12.2.0
cs390xg1220                           | s390x gcc 12.2.0
objcs390xg1220                        | s390x gcc 12.2.0
fs390xg1210                           | s390x gfortran 12.1.0
fs390xg1220                           | s390x gfortran 12.2.0
gnats390x1120                         | s390x gnat 11.2.0
gnats390x1210                         | s390x gnat 12.1.0
gnats390x1220                         | s390x gnat 12.2.0
scalac21214                           | scalac 2.12.14
scalac2136                            | scalac 2.13.6
scalac300                             | scalac 3.0.0
shg1220                               | sh gcc 12.2.0
cshg1220                              | sh gcc 12.2.0
shg494                                | sh gcc 4.9.4
cshg494                               | sh gcc 4.9.4
shg950                                | sh gcc 9.5.0
cshg950                               | sh gcc 9.5.0
solc0426                              | solc 0.4.26
solc0517                              | solc 0.5.17
solc0612                              | solc 0.6.12
solc076                               | solc 0.7.6
solc0813                              | solc 0.8.13
gnatsparc1220                         | sparc gnat 12.2.0
gnatsparc641220                       | sparc64 12.2.0
cltrunk                               | trunk sm_86 CUDA-11.3
cl19_2015_u3_64                       | x64 msvc v19.0 (WINE)
ccl19_2015_u3_64                      | x64 msvc v19.0 (WINE)
cl19_64                               | x64 msvc v19.10 (WINE)
ccl19_64                              | x64 msvc v19.10 (WINE)
vcpp_v19_14_x64                       | x64 msvc v19.14
vc_v19_14_x64                         | x64 msvc v19.14
cl_new_64                             | x64 msvc v19.14 (WINE)
ccl_new_64                            | x64 msvc v19.14 (WINE)
vcpp_v19_15_x64                       | x64 msvc v19.15
vc_v19_15_x64                         | x64 msvc v19.15
vcpp_v19_16_x64                       | x64 msvc v19.16
vc_v19_16_x64                         | x64 msvc v19.16
vcpp_v19_20_x64                       | x64 msvc v19.20
vc_v19_20_x64                         | x64 msvc v19.20
vcpp_v19_21_x64                       | x64 msvc v19.21
vc_v19_21_x64                         | x64 msvc v19.21
vcpp_v19_22_x64                       | x64 msvc v19.22
vc_v19_22_x64                         | x64 msvc v19.22
vcpp_v19_23_x64                       | x64 msvc v19.23
vc_v19_23_x64                         | x64 msvc v19.23
vcpp_v19_24_x64                       | x64 msvc v19.24
vc_v19_24_x64                         | x64 msvc v19.24
vcpp_v19_25_x64                       | x64 msvc v19.25
vc_v19_25_x64                         | x64 msvc v19.25
vcpp_v19_26_x64                       | x64 msvc v19.26
vc_v19_26_x64                         | x64 msvc v19.26
vcpp_v19_27_x64                       | x64 msvc v19.27
vc_v19_27_x64                         | x64 msvc v19.27
vcpp_v19_28_x64                       | x64 msvc v19.28
vc_v19_28_x64                         | x64 msvc v19.28
vcpp_v19_28_VS16_9_x64                | x64 msvc v19.28 VS16.9
vc_v19_28_VS16_9_x64                  | x64 msvc v19.28 VS16.9
vcpp_v19_29_VS16_10_x64               | x64 msvc v19.29 VS16.10
vc_v19_29_VS16_10_x64                 | x64 msvc v19.29 VS16.10
vcpp_v19_29_VS16_11_x64               | x64 msvc v19.29 VS16.11
vc_v19_29_VS16_11_x64                 | x64 msvc v19.29 VS16.11
vcpp_v19_30_x64                       | x64 msvc v19.30
vc_v19_30_x64                         | x64 msvc v19.30
vcpp_v19_31_x64                       | x64 msvc v19.31
vc_v19_31_x64                         | x64 msvc v19.31
vcpp_v19_32_x64                       | x64 msvc v19.32
vc_v19_32_x64                         | x64 msvc v19.32
vcpp_v19_33_x64                       | x64 msvc v19.33
vc_v19_33_x64                         | x64 msvc v19.33
vcpp_v19_latest_x64                   | x64 msvc v19.latest
vc_v19_latest_x64                     | x64 msvc v19.latest
ccx8632_310                           | x86 CompCert 3.10
ccx8632_311                           | x86 CompCert 3.11
ccx8632_312                           | x86 CompCert 3.12
ccx8632_309                           | x86 CompCert 3.9
clean24_32                            | x86 clean 2.4
clean30_32                            | x86 clean 3.0
djggp494                              | x86 djgpp 4.9.4
djggp550                              | x86 djgpp 5.5.0
djggp640                              | x86 djgpp 6.4.0
djggp720                              | x86 djgpp 7.2.0
386_gltip                             | x86 gc (tip)
386_gl114                             | x86 gc 1.14
386_gl115                             | x86 gc 1.15
386_gl116                             | x86 gc 1.16
386_gl117                             | x86 gc 1.17
386_gl118                             | x86 gc 1.18
386_gl119                             | x86 gc 1.19
cg127                                 | x86 gcc 1.27
gccgo102                              | x86 gccgo 10.2.0
gccgo111                              | x86 gccgo 11.1.0
gccgo112                              | x86 gccgo 11.2.0
gccgo113                              | x86 gccgo 11.3.0
gccgo121                              | x86 gccgo 12.1.0
gccgo122                              | x86 gccgo 12.2.0
gccgo494                              | x86 gccgo 4.9.4
gccgo630                              | x86 gccgo 6.3.0
gccgo720                              | x86 gccgo 7.2.0
gccgo830                              | x86 gccgo 8.3.0
gccgo930                              | x86 gccgo 9.3.0
gccgo950                              | x86 gccgo 9.5.0
cl19_2015_u3_32                       | x86 msvc v19.0 (WINE)
ccl19_2015_u3_32                      | x86 msvc v19.0 (WINE)
cl19_32                               | x86 msvc v19.10 (WINE)
ccl19_32                              | x86 msvc v19.10 (WINE)
vcpp_v19_14_x86                       | x86 msvc v19.14
vc_v19_14_x86                         | x86 msvc v19.14
cl_new_32                             | x86 msvc v19.14 (WINE)
ccl_new_32                            | x86 msvc v19.14 (WINE)
vcpp_v19_15_x86                       | x86 msvc v19.15
vc_v19_15_x86                         | x86 msvc v19.15
vcpp_v19_16_x86                       | x86 msvc v19.16
vc_v19_16_x86                         | x86 msvc v19.16
vcpp_v19_20_x86                       | x86 msvc v19.20
vc_v19_20_x86                         | x86 msvc v19.20
vcpp_v19_21_x86                       | x86 msvc v19.21
vc_v19_21_x86                         | x86 msvc v19.21
vcpp_v19_22_x86                       | x86 msvc v19.22
vc_v19_22_x86                         | x86 msvc v19.22
vcpp_v19_23_x86                       | x86 msvc v19.23
vc_v19_23_x86                         | x86 msvc v19.23
vcpp_v19_24_x86                       | x86 msvc v19.24
vc_v19_24_x86                         | x86 msvc v19.24
vcpp_v19_25_x86                       | x86 msvc v19.25
vc_v19_25_x86                         | x86 msvc v19.25
vcpp_v19_26_x86                       | x86 msvc v19.26
vc_v19_26_x86                         | x86 msvc v19.26
vcpp_v19_27_x86                       | x86 msvc v19.27
vc_v19_27_x86                         | x86 msvc v19.27
vcpp_v19_28_x86                       | x86 msvc v19.28
vc_v19_28_x86                         | x86 msvc v19.28
vcpp_v19_28_VS16_9_x86                | x86 msvc v19.28 VS16.9
vc_v19_28_VS16_9_x86                  | x86 msvc v19.28 VS16.9
vcpp_v19_29_VS16_10_x86               | x86 msvc v19.29 VS16.10
vc_v19_29_VS16_10_x86                 | x86 msvc v19.29 VS16.10
vcpp_v19_29_VS16_11_x86               | x86 msvc v19.29 VS16.11
vc_v19_29_VS16_11_x86                 | x86 msvc v19.29 VS16.11
vcpp_v19_30_x86                       | x86 msvc v19.30
vc_v19_30_x86                         | x86 msvc v19.30
vcpp_v19_31_x86                       | x86 msvc v19.31
vc_v19_31_x86                         | x86 msvc v19.31
vcpp_v19_32_x86                       | x86 msvc v19.32
vc_v19_32_x86                         | x86 msvc v19.32
vcpp_v19_33_x86                       | x86 msvc v19.33
vc_v19_33_x86                         | x86 msvc v19.33
vcpp_v19_latest_x86                   | x86 msvc v19.latest
vc_v19_latest_x86                     | x86 msvc v19.latest
nvcxx_x86_cxx22_11                    | x86 nvc++ 22.11
nvcxx_x86_cxx22_7                     | x86 nvc++ 22.7
nvcxx_x86_cxx22_9                     | x86 nvc++ 22.9
nvcxx_x86_cxx23_1                     | x86 nvc++ 23.1
ctendrax86trunk                       | x86 tendra (trunk)
gcc-snapshot                          | x86-64 GCCRS (GCC master)
gccrs-snapshot                        | x86-64 GCCRS (GCCRS master)
zapcc190308                           | x86-64 Zapcc 190308
gnuassnapshot                         | x86-64 binutils (trunk)
gnuas72                               | x86-64 binutils 2.27
gnuas73                               | x86-64 binutils 2.28
gnuas92                               | x86-64 binutils 2.29.1
gnuas103                              | x86-64 binutils 2.34
gnuas112                              | x86-64 binutils 2.36.1
gnuas121                              | x86-64 binutils 2.38
clang-rocm-trunk                      | x86-64 clang (amd-stg-open)
clang_assertions_trunk                | x86-64 clang (assertions trunk)
llvmas_assertions_trunk               | x86-64 clang (assertions trunk)
cclang_assertions_trunk               | x86-64 clang (assertions trunk)
clang_lifetime                        | x86-64 clang (experimental -Wlifetime)
clang_p1061                           | x86-64 clang (experimental P1061)
clang_p1144                           | x86-64 clang (experimental P1144)
clang_parmexpr                        | x86-64 clang (experimental P1221)
clang_autonsdmi                       | x86-64 clang (experimental metaprogramming - P2632)
clang_patmat                          | x86-64 clang (experimental pattern matching)
clang_concepts                        | x86-64 clang (old concepts branch)
clang_reflection                      | x86-64 clang (reflection)
clang_resugar                         | x86-64 clang (resugar)
clang_embed                           | x86-64 clang (std::embed)
clang_dang                            | x86-64 clang (thephd.dev)
cclang_dang                           | x86-64 clang (thephd.dev)
clang_trunk                           | x86-64 clang (trunk)
llvmas_trunk                          | x86-64 clang (trunk)
cclang_trunk                          | x86-64 clang (trunk)
clang_widberg                         | x86-64 clang (widberg)
cclang_widberg                        | x86-64 clang (widberg)
clang1000                             | x86-64 clang 10.0.0
llvmas1000                            | x86-64 clang 10.0.0
cclang1000                            | x86-64 clang 10.0.0
clang1001                             | x86-64 clang 10.0.1
llvmas1001                            | x86-64 clang 10.0.1
cclang1001                            | x86-64 clang 10.0.1
clang1100                             | x86-64 clang 11.0.0
llvmas1100                            | x86-64 clang 11.0.0
cclang1100                            | x86-64 clang 11.0.0
clang1101                             | x86-64 clang 11.0.1
llvmas1101                            | x86-64 clang 11.0.1
cclang1101                            | x86-64 clang 11.0.1
clang1200                             | x86-64 clang 12.0.0
llvmas1200                            | x86-64 clang 12.0.0
cclang1200                            | x86-64 clang 12.0.0
clang1201                             | x86-64 clang 12.0.1
llvmas1201                            | x86-64 clang 12.0.1
cclang1201                            | x86-64 clang 12.0.1
clang1300                             | x86-64 clang 13.0.0
llvmas1300                            | x86-64 clang 13.0.0
cclang1300                            | x86-64 clang 13.0.0
clang1301                             | x86-64 clang 13.0.1
cclang1301                            | x86-64 clang 13.0.1
clang1400                             | x86-64 clang 14.0.0
llvmas1400                            | x86-64 clang 14.0.0
cclang1400                            | x86-64 clang 14.0.0
clang1500                             | x86-64 clang 15.0.0
llvmas1500                            | x86-64 clang 15.0.0
cclang1500                            | x86-64 clang 15.0.0
clang1600                             | x86-64 clang 16.0.0
llvmas1600                            | x86-64 clang 16.0.0
cclang1600                            | x86-64 clang 16.0.0
clang30                               | x86-64 clang 3.0.0
llvmas30                              | x86-64 clang 3.0.0
cclang30                              | x86-64 clang 3.0.0
clang31                               | x86-64 clang 3.1
llvmas31                              | x86-64 clang 3.1
cclang31                              | x86-64 clang 3.1
clang32                               | x86-64 clang 3.2
llvmas32                              | x86-64 clang 3.2
cclang32                              | x86-64 clang 3.2
clang33                               | x86-64 clang 3.3
llvmas33                              | x86-64 clang 3.3
cclang33                              | x86-64 clang 3.3
clang341                              | x86-64 clang 3.4.1
llvmas341                             | x86-64 clang 3.4.1
cclang341                             | x86-64 clang 3.4.1
clang350                              | x86-64 clang 3.5
llvmas350                             | x86-64 clang 3.5
cclang350                             | x86-64 clang 3.5
clang351                              | x86-64 clang 3.5.1
llvmas351                             | x86-64 clang 3.5.1
cclang351                             | x86-64 clang 3.5.1
clang352                              | x86-64 clang 3.5.2
llvmas352                             | x86-64 clang 3.5.2
cclang352                             | x86-64 clang 3.5.2
clang36x                              | x86-64 clang 3.6
llvmas36x                             | x86-64 clang 3.6
cclang36x                             | x86-64 clang 3.6
clang37x                              | x86-64 clang 3.7
llvmas37x                             | x86-64 clang 3.7
cclang37x                             | x86-64 clang 3.7
clang371                              | x86-64 clang 3.7.1
llvmas371                             | x86-64 clang 3.7.1
cclang371                             | x86-64 clang 3.7.1
clang380                              | x86-64 clang 3.8
llvmas380                             | x86-64 clang 3.8
cclang380                             | x86-64 clang 3.8
clang381                              | x86-64 clang 3.8.1
llvmas381                             | x86-64 clang 3.8.1
cclang381                             | x86-64 clang 3.8.1
clang390                              | x86-64 clang 3.9.0
llvmas390                             | x86-64 clang 3.9.0
cclang390                             | x86-64 clang 3.9.0
clang391                              | x86-64 clang 3.9.1
llvmas391                             | x86-64 clang 3.9.1
cclang391                             | x86-64 clang 3.9.1
clang400                              | x86-64 clang 4.0.0
llvmas400                             | x86-64 clang 4.0.0
cclang400                             | x86-64 clang 4.0.0
clang401                              | x86-64 clang 4.0.1
llvmas401                             | x86-64 clang 4.0.1
cclang401                             | x86-64 clang 4.0.1
clang500                              | x86-64 clang 5.0.0
llvmas500                             | x86-64 clang 5.0.0
cclang500                             | x86-64 clang 5.0.0
clang501                              | x86-64 clang 5.0.1
cclang501                             | x86-64 clang 5.0.1
clang502                              | x86-64 clang 5.0.2
cclang502                             | x86-64 clang 5.0.2
clang600                              | x86-64 clang 6.0.0
llvmas600                             | x86-64 clang 6.0.0
cclang600                             | x86-64 clang 6.0.0
clang601                              | x86-64 clang 6.0.1
cclang601                             | x86-64 clang 6.0.1
clang700                              | x86-64 clang 7.0.0
llvmas700                             | x86-64 clang 7.0.0
cclang700                             | x86-64 clang 7.0.0
clang701                              | x86-64 clang 7.0.1
cclang701                             | x86-64 clang 7.0.1
clang710                              | x86-64 clang 7.1.0
cclang710                             | x86-64 clang 7.1.0
clang800                              | x86-64 clang 8.0.0
llvmas800                             | x86-64 clang 8.0.0
cclang800                             | x86-64 clang 8.0.0
clang801                              | x86-64 clang 8.0.1
cclang801                             | x86-64 clang 8.0.1
clang900                              | x86-64 clang 9.0.0
llvmas900                             | x86-64 clang 9.0.0
cclang900                             | x86-64 clang 9.0.0
clang901                              | x86-64 clang 9.0.1
cclang901                             | x86-64 clang 9.0.1
clang-rocm-40502                      | x86-64 clang rocm-4.5.2
clang-rocm-50002                      | x86-64 clang rocm-5.0.2
clang-rocm-50103                      | x86-64 clang rocm-5.1.3
clang-rocm-50203                      | x86-64 clang rocm-5.2.3
clang-rocm-50303                      | x86-64 clang rocm-5.3.3
clean_trunk                           | x86-64 clean (trunk)
clean24_64                            | x86-64 clean 2.4
clean30_64                            | x86-64 clean 3.0
fpc260                                | x86-64 fpc 2.6.0
fpc262                                | x86-64 fpc 2.6.2
fpc264                                | x86-64 fpc 2.6.4
fpc302                                | x86-64 fpc 3.0.2
fpc304                                | x86-64 fpc 3.0.4
fpc320                                | x86-64 fpc 3.2.0
fpc322                                | x86-64 fpc 3.2.2
gltip                                 | x86-64 gc (tip)
gl1100                                | x86-64 gc 1.10
gl1101                                | x86-64 gc 1.10.1
gl1110                                | x86-64 gc 1.11
gl1120                                | x86-64 gc 1.12
gl1130                                | x86-64 gc 1.13
gl1140                                | x86-64 gc 1.14
gl1150                                | x86-64 gc 1.15
gl1160                                | x86-64 gc 1.16
gl1170                                | x86-64 gc 1.17
gl1180                                | x86-64 gc 1.18
gl1190                                | x86-64 gc 1.19
6g141                                 | x86-64 gc 1.4.1
gl172                                 | x86-64 gc 1.7.2
gl185                                 | x86-64 gc 1.8.5
gl187                                 | x86-64 gc 1.8.7
gl192                                 | x86-64 gc 1.9.2
gl194                                 | x86-64 gc 1.9.4
gcontract-labels-trunk                | x86-64 gcc (contract labels)
gcontracts-trunk                      | x86-64 gcc (contracts)
gcxx-coroutines-trunk                 | x86-64 gcc (coroutines)
gcxx-modules-trunk                    | x86-64 gcc (modules)
gcc-static-analysis-trunk             | x86-64 gcc (static analysis)
cgstatic-analysis                     | x86-64 gcc (static analysis)
gcc-embed-trunk                       | x86-64 gcc (std::embed)
gsnapshot                             | x86-64 gcc (trunk)
cgsnapshot                            | x86-64 gcc (trunk)
objcgsnapshot                         | x86-64 gcc (trunk)
objcppgsnapshot                       | x86-64 gcc (trunk)
g101                                  | x86-64 gcc 10.1
cg101                                 | x86-64 gcc 10.1
g102                                  | x86-64 gcc 10.2
cg102                                 | x86-64 gcc 10.2
g103                                  | x86-64 gcc 10.3
cg103                                 | x86-64 gcc 10.3
g104                                  | x86-64 gcc 10.4
cg104                                 | x86-64 gcc 10.4
g111                                  | x86-64 gcc 11.1
cg111                                 | x86-64 gcc 11.1
g112                                  | x86-64 gcc 11.2
cg112                                 | x86-64 gcc 11.2
g113                                  | x86-64 gcc 11.3
cg113                                 | x86-64 gcc 11.3
g121                                  | x86-64 gcc 12.1
cg121                                 | x86-64 gcc 12.1
g122                                  | x86-64 gcc 12.2
cg122                                 | x86-64 gcc 12.2
objcg122                              | x86-64 gcc 12.2
objcppg122                            | x86-64 gcc 12.2
g412                                  | x86-64 gcc 4.1.2
cg412                                 | x86-64 gcc 4.1.2
g447                                  | x86-64 gcc 4.4.7
cg447                                 | x86-64 gcc 4.4.7
g453                                  | x86-64 gcc 4.5.3
cg453                                 | x86-64 gcc 4.5.3
g464                                  | x86-64 gcc 4.6.4
cg464                                 | x86-64 gcc 4.6.4
g471                                  | x86-64 gcc 4.7.1
cg471                                 | x86-64 gcc 4.7.1
g472                                  | x86-64 gcc 4.7.2
cg472                                 | x86-64 gcc 4.7.2
g473                                  | x86-64 gcc 4.7.3
cg473                                 | x86-64 gcc 4.7.3
g474                                  | x86-64 gcc 4.7.4
cg474                                 | x86-64 gcc 4.7.4
g481                                  | x86-64 gcc 4.8.1
cg481                                 | x86-64 gcc 4.8.1
g482                                  | x86-64 gcc 4.8.2
cg482                                 | x86-64 gcc 4.8.2
g483                                  | x86-64 gcc 4.8.3
cg483                                 | x86-64 gcc 4.8.3
g484                                  | x86-64 gcc 4.8.4
cg484                                 | x86-64 gcc 4.8.4
g485                                  | x86-64 gcc 4.8.5
cg485                                 | x86-64 gcc 4.8.5
g490                                  | x86-64 gcc 4.9.0
cg490                                 | x86-64 gcc 4.9.0
g491                                  | x86-64 gcc 4.9.1
cg491                                 | x86-64 gcc 4.9.1
g492                                  | x86-64 gcc 4.9.2
cg492                                 | x86-64 gcc 4.9.2
g493                                  | x86-64 gcc 4.9.3
cg493                                 | x86-64 gcc 4.9.3
g494                                  | x86-64 gcc 4.9.4
cg494                                 | x86-64 gcc 4.9.4
g510                                  | x86-64 gcc 5.1
cg510                                 | x86-64 gcc 5.1
g520                                  | x86-64 gcc 5.2
cg520                                 | x86-64 gcc 5.2
g530                                  | x86-64 gcc 5.3
cg530                                 | x86-64 gcc 5.3
g540                                  | x86-64 gcc 5.4
cg540                                 | x86-64 gcc 5.4
g550                                  | x86-64 gcc 5.5
g6                                    | x86-64 gcc 6.1
cg6                                   | x86-64 gcc 6.1
g62                                   | x86-64 gcc 6.2
cg62                                  | x86-64 gcc 6.2
g63                                   | x86-64 gcc 6.3
cg63                                  | x86-64 gcc 6.3
g64                                   | x86-64 gcc 6.4
g71                                   | x86-64 gcc 7.1
cg71                                  | x86-64 gcc 7.1
g72                                   | x86-64 gcc 7.2
cg72                                  | x86-64 gcc 7.2
g73                                   | x86-64 gcc 7.3
cg73                                  | x86-64 gcc 7.3
g74                                   | x86-64 gcc 7.4
cg74                                  | x86-64 gcc 7.4
g75                                   | x86-64 gcc 7.5
g81                                   | x86-64 gcc 8.1
cg81                                  | x86-64 gcc 8.1
g82                                   | x86-64 gcc 8.2
cg82                                  | x86-64 gcc 8.2
g83                                   | x86-64 gcc 8.3
cg83                                  | x86-64 gcc 8.3
g84                                   | x86-64 gcc 8.4
cg84                                  | x86-64 gcc 8.4
g85                                   | x86-64 gcc 8.5
cg85                                  | x86-64 gcc 8.5
g91                                   | x86-64 gcc 9.1
cg91                                  | x86-64 gcc 9.1
g92                                   | x86-64 gcc 9.2
cg92                                  | x86-64 gcc 9.2
g93                                   | x86-64 gcc 9.3
cg93                                  | x86-64 gcc 9.3
g94                                   | x86-64 gcc 9.4
cg94                                  | x86-64 gcc 9.4
g95                                   | x86-64 gcc 9.5
cg95                                  | x86-64 gcc 9.5
gm2snapshot                           | x86-64 gcc gm2 (snapshot)
gfortransnapshot                      | x86-64 gfortran (trunk)
gfortran101                           | x86-64 gfortran 10.1
gfortran102                           | x86-64 gfortran 10.2
gfortran103                           | x86-64 gfortran 10.3
gfortran104                           | x86-64 gfortran 10.4
gfortran111                           | x86-64 gfortran 11.1
gfortran112                           | x86-64 gfortran 11.2
gfortran113                           | x86-64 gfortran 11.3
gfortran121                           | x86-64 gfortran 12.1
gfortran122                           | x86-64 gfortran 12.2
gfortran494                           | x86-64 gfortran 4.9.4
gfortran550                           | x86-64 gfortran 5.5
gfortran63                            | x86-64 gfortran 6.3
gfortran71                            | x86-64 gfortran 7.1
gfortran72                            | x86-64 gfortran 7.2
gfortran73                            | x86-64 gfortran 7.3
gfortran81                            | x86-64 gfortran 8.1
gfortran82                            | x86-64 gfortran 8.2
gfortran83                            | x86-64 gfortran 8.3
gfortran84                            | x86-64 gfortran 8.4
gfortran85                            | x86-64 gfortran 8.5
gfortran91                            | x86-64 gfortran 9.1
gfortran92                            | x86-64 gfortran 9.2
gfortran93                            | x86-64 gfortran 9.3
gfortran94                            | x86-64 gfortran 9.4
ghc802                                | x86-64 ghc 8.0.2
ghc8105                               | x86-64 ghc 8.10.5
ghc841                                | x86-64 ghc 8.4.1
ghc842                                | x86-64 ghc 8.4.2
ghc843                                | x86-64 ghc 8.4.3
ghc844                                | x86-64 ghc 8.4.4
ghc861                                | x86-64 ghc 8.6.1
ghc862                                | x86-64 ghc 8.6.2
ghc901                                | x86-64 ghc 9.0.1
ghc921                                | x86-64 ghc 9.2.1
ghc922                                | x86-64 ghc 9.2.2
gnatsnapshot                          | x86-64 gnat (trunk)
gnat102                               | x86-64 gnat 10.2
gnat104                               | x86-64 gnat 10.4
gnat111                               | x86-64 gnat 11.1
gnat112                               | x86-64 gnat 11.2
gnat113                               | x86-64 gnat 11.3
gnat121                               | x86-64 gnat 12.1
gnat122                               | x86-64 gnat 12.2
gnat82                                | x86-64 gnat 8.2
gnat95                                | x86-64 gnat 9.5
icc1301                               | x86-64 icc 13.0.1
cicc1301                              | x86-64 icc 13.0.1
icc16                                 | x86-64 icc 16.0.3
cicc16                                | x86-64 icc 16.0.3
icc17                                 | x86-64 icc 17.0.0
cicc17                                | x86-64 icc 17.0.0
icc18                                 | x86-64 icc 18.0.0
cicc18                                | x86-64 icc 18.0.0
icc19                                 | x86-64 icc 19.0.0
cicc19                                | x86-64 icc 19.0.0
icc191                                | x86-64 icc 19.0.1
cicc191                               | x86-64 icc 19.0.1
icc202112                             | x86-64 icc 2021.1.2
cicc202112                            | x86-64 icc 2021.1.2
icc202120                             | x86-64 icc 2021.2.0
cicc202120                            | x86-64 icc 2021.2.0
icc202130                             | x86-64 icc 2021.3.0
cicc202130                            | x86-64 icc 2021.3.0
icc202140                             | x86-64 icc 2021.4.0
cicc202140                            | x86-64 icc 2021.4.0
icc202150                             | x86-64 icc 2021.5.0
cicc202150                            | x86-64 icc 2021.5.0
icc202160                             | x86-64 icc 2021.6.0
cicc202160                            | x86-64 icc 2021.6.0
icc202170                             | x86-64 icc 2021.7.0
cicc202170                            | x86-64 icc 2021.7.0
icc202171                             | x86-64 icc 2021.7.1
cicc202171                            | x86-64 icc 2021.7.1
icx202112                             | x86-64 icx 2021.1.2
cicx202112                            | x86-64 icx 2021.1.2
icx202120                             | x86-64 icx 2021.2.0
cicx202120                            | x86-64 icx 2021.2.0
icx202130                             | x86-64 icx 2021.3.0
cicx202130                            | x86-64 icx 2021.3.0
icx202140                             | x86-64 icx 2021.4.0
cicx202140                            | x86-64 icx 2021.4.0
icx202200                             | x86-64 icx 2022.0.0
cicx202200                            | x86-64 icx 2022.0.0
icx202210                             | x86-64 icx 2022.1.0
cicx202210                            | x86-64 icx 2022.1.0
icx202220                             | x86-64 icx 2022.2.0
cicx202220                            | x86-64 icx 2022.2.0
icx202221                             | x86-64 icx 2022.2.1
cicx202221                            | x86-64 icx 2022.2.1
ifort19                               | x86-64 ifort 19.0.0
ifort202112                           | x86-64 ifort 2021.1.2
ifort202120                           | x86-64 ifort 2021.2.0
ifort202130                           | x86-64 ifort 2021.3.0
ifort202140                           | x86-64 ifort 2021.4.0
ifort202150                           | x86-64 ifort 2021.5.0
ifort202160                           | x86-64 ifort 2021.6.0
ifort202170                           | x86-64 ifort 2021.7.0
ifort202171                           | x86-64 ifort 2021.7.1
ifx202112                             | x86-64 ifx 2021.1.2
ifx202120                             | x86-64 ifx 2021.2.0
ifx202130                             | x86-64 ifx 2021.3.0
ifx202140                             | x86-64 ifx 2021.4.0
ifx202200                             | x86-64 ifx 2022.0.0
